File                                sources  ra_min      ra_max      dec_min     dec_max
GaiaSource_211135-211238.csv.fapec  510773   307.796046  313.590462  27.282788   29.999072
GaiaSource_211239-211349.csv.fapec  509933   310.081052  314.997318  28.292393   31.384254
GaiaSource_211350-211449.csv.fapec  514950   309.376292  313.592352  29.318238   32.440167
GaiaSource_211450-211521.csv.fapec  513609   305.158314  312.534483  27.281379   32.792976
GaiaSource_211522-211601.csv.fapec  518190   304.457063  309.372530  28.632932   31.385221
GaiaSource_211602-211665.csv.fapec  514261   303.752691  307.614411  29.319988   31.386664
GaiaSource_211666-211731.csv.fapec  512562   305.158354  310.426783  30.003973   32.794432
GaiaSource_211732-211821.csv.fapec  512062   307.971789  312.186236  30.696280   33.507909
GaiaSource_211822-211890.csv.fapec  515271   306.563835  311.481098  31.389517   34.227020
GaiaSource_211891-211964.csv.fapec  513356   307.268862  310.779218  32.801720   35.316054
GaiaSource_211965-212090.csv.fapec  511127   309.024145  317.809076  30.001048   35.682958
GaiaSource_212091-212187.csv.fapec  508540   312.192721  316.755070  31.388457   34.587964
GaiaSource_212188-212305.csv.fapec  512512   313.597676  320.269366  32.802207   35.683309
GaiaSource_212306-212413.csv.fapec  510933   315.005399  320.620792  34.230636   37.166833
GaiaSource_212414-212504.csv.fapec  512403   311.486381  319.215423  32.798450   38.678868
GaiaSource_212505-212577.csv.fapec  511806   310.784116  314.994998  33.510727   36.420790
GaiaSource_212578-212643.csv.fapec  512926   309.728740  314.294916  34.229865   37.166356
GaiaSource_212644-212708.csv.fapec  509139   309.376849  313.590871  35.319600   37.917288
GaiaSource_212709-212786.csv.fapec  507973   310.783300  316.402673  35.688735   38.678347
GaiaSource_212787-212867.csv.fapec  511390   313.243862  317.805787  37.169680   40.224891
GaiaSource_212868-212939.csv.fapec  514242   312.188478  315.701727  37.547332   40.227129
GaiaSource_212940-213477.csv.fapec  514954   313.594756  343.116086  19.477372   41.805833
GaiaSource_213478-214410.csv.fapec  514970   331.882579  348.740105  22.029362   31.383445
GaiaSource_214411-215205.csv.fapec  517377   329.423098  347.336142  24.631242   35.676087
GaiaSource_215206-215772.csv.fapec  517368   326.250339  337.484803  26.949192   32.781000
GaiaSource_215773-216289.csv.fapec  513569   327.667285  340.308752  30.011757   35.675624
GaiaSource_216290-216807.csv.fapec  513038   331.878852  343.111203  32.799705   38.677688
GaiaSource_216808-217375.csv.fapec  513347   333.283656  352.961664  30.008855   41.807973
GaiaSource_217376-218124.csv.fapec  512319   343.136895  355.063345  32.810957   41.800704
GaiaSource_218125-218806.csv.fapec  518303   0.000004    359.999999  36.429967   44.993560
GaiaSource_218807-219318.csv.fapec  512126   340.319436  359.999958  35.691256   48.134985
GaiaSource_219319-219781.csv.fapec  518822   338.561120  348.745604  38.685190   44.989191
GaiaSource_219782-220140.csv.fapec  515631   337.505454  347.994821  40.626798   47.348043
GaiaSource_220141-220543.csv.fapec  513238   345.133863  359.999982  41.814945   49.696653
GaiaSource_220544-220854.csv.fapec  511535   0.000056    359.999957  44.997938   51.250372
GaiaSource_220855-221109.csv.fapec  512459   0.000035    359.999976  48.147053   52.794112
GaiaSource_221110-221396.csv.fapec  514898   0.000006    359.999999  30.001658   54.331359
GaiaSource_221397-221705.csv.fapec  513154   322.913910  331.872780  32.800947   38.668592
GaiaSource_221706-221911.csv.fapec  508395   320.627532  326.244910  33.333963   37.540050
GaiaSource_221912-222128.csv.fapec  513786   322.036788  329.056337  35.689092   40.221211
GaiaSource_222129-222387.csv.fapec  512792   324.146385  334.683171  35.686800   41.808392
GaiaSource_222388-222666.csv.fapec  516649   329.771107  337.496846  38.689628   43.404767
GaiaSource_222667-222892.csv.fapec  515102   326.253285  336.772446  38.685142   44.988527
GaiaSource_222893-223087.csv.fapec  516138   326.694616  335.996249  41.814717   45.783056
GaiaSource_223088-223243.csv.fapec  514964   319.925058  335.587644  35.690834   48.137096
GaiaSource_223244-223373.csv.fapec  510448   318.517503  323.433434  36.425075   40.221410
GaiaSource_223374-223482.csv.fapec  512240   317.816715  322.028776  37.924981   41.408379
GaiaSource_223483-223623.csv.fapec  513162   320.100868  326.248770  38.692981   43.402214
GaiaSource_223624-223735.csv.fapec  514072   320.629305  325.156012  40.624230   44.595479
GaiaSource_223736-223828.csv.fapec  512049   316.410633  324.294040  38.684146   44.990375
GaiaSource_223829-223925.csv.fapec  512828   315.002442  320.623172  40.233661   43.404476
GaiaSource_223926-223996.csv.fapec  512855   315.717379  319.349272  41.814300   44.595326
GaiaSource_223997-224078.csv.fapec  515634   317.605511  323.113192  41.812851   44.992183
GaiaSource_224079-224153.csv.fapec  513920   318.691393  323.997792  43.412866   46.568460
GaiaSource_224154-224222.csv.fapec  513285   318.001978  322.752828  44.204656   47.159412
GaiaSource_224223-224339.csv.fapec  517094   319.660965  329.500801  41.814285   48.135412
GaiaSource_224340-224445.csv.fapec  514710   324.003771  329.997086  43.415220   46.568372
GaiaSource_224446-224553.csv.fapec  513905   325.386784  332.065120  44.999233   48.137477
GaiaSource_224554-224662.csv.fapec  516679   328.430013  334.281990  46.381612   49.695500
GaiaSource_224663-224754.csv.fapec  517783   327.859281  333.328483  47.358612   50.477142
GaiaSource_224755-224837.csv.fapec  515746   322.759061  332.829451  44.997821   51.251375
GaiaSource_224838-224922.csv.fapec  513685   322.106799  327.853620  46.574479   49.700412
GaiaSource_224923-224990.csv.fapec  519612   321.429907  326.664150  47.358181   50.284174
GaiaSource_224991-225064.csv.fapec  513295   323.335342  329.997299  48.142741   51.253073
GaiaSource_225065-225139.csv.fapec  515586   326.670491  332.304887  49.509268   52.027291
GaiaSource_225140-225226.csv.fapec  522505   325.388862  331.761582  49.704517   52.799377
GaiaSource_225227-225374.csv.fapec  519579   327.604041  341.993024  41.816810   54.331291
GaiaSource_225375-225621.csv.fapec  516846   336.008831  347.134815  43.414762   48.335592
GaiaSource_225622-225827.csv.fapec  518273   335.389178  347.080282  44.997138   51.251777
GaiaSource_225828-225982.csv.fapec  515700   334.289656  340.709038  46.181860   49.698211
GaiaSource_225983-226130.csv.fapec  518880   336.366575  345.425920  48.142983   51.253768
GaiaSource_226131-226268.csv.fapec  519943   339.233957  346.149209  49.706547   53.185607
GaiaSource_226269-226461.csv.fapec  516006   342.001824  353.071406  48.146541   54.335307
GaiaSource_226462-226644.csv.fapec  512914   346.157322  359.532997  50.483145   54.340487
GaiaSource_226645-226808.csv.fapec  513205   0.000011    359.999963  52.805474   57.012638
GaiaSource_226809-226954.csv.fapec  513970   345.309407  359.999953  51.259200   57.398486
GaiaSource_226955-227087.csv.fapec  515943   345.003820  354.252776  53.575338   57.396807
GaiaSource_227088-227232.csv.fapec  512132   0.000003    359.999994  55.111667   58.917501
GaiaSource_227233-227367.csv.fapec  512158   333.581317  359.999979  48.142308   60.428732
GaiaSource_227368-227471.csv.fapec  516668   332.838635  339.227620  49.316007   52.799596
GaiaSource_227472-227559.csv.fapec  518003   332.312290  338.398159  50.480848   53.569550
GaiaSource_227560-227663.csv.fapec  517668   334.801865  343.466882  51.258128   54.339255
GaiaSource_227664-227769.csv.fapec  521913   337.502768  344.998539  52.805578   55.866820
GaiaSource_227770-227863.csv.fapec  516655   331.770859  344.341934  51.261835   57.394442
GaiaSource_227864-227939.csv.fapec  517670   331.201724  337.498982  52.033681   55.106248
GaiaSource_227940-228009.csv.fapec  518327   330.157338  337.014651  52.803102   55.869680
GaiaSource_228010-228083.csv.fapec  518052   330.000767  336.516514  54.151860   56.636487
GaiaSource_228084-228169.csv.fapec  523134   334.001080  341.995494  54.344752   57.397362
GaiaSource_228170-228250.csv.fapec  523176   336.000810  343.631176  55.873794   58.918410
GaiaSource_228251-228349.csv.fapec  516049   335.459501  342.853918  56.641031   60.241139
GaiaSource_228350-228485.csv.fapec  516151   341.119099  351.817576  54.343022   60.431432
GaiaSource_228486-228619.csv.fapec  516749   343.642618  353.719390  56.256714   60.431176
GaiaSource_228620-228780.csv.fapec  514836   0.000248    359.999984  58.163342   61.936325
GaiaSource_228781-228891.csv.fapec  510238   0.000481    359.999983  57.407216   63.444572
GaiaSource_228892-229034.csv.fapec  514622   342.005265  350.998241  58.161460   61.941727
GaiaSource_229035-229177.csv.fapec  510668   342.454153  355.262252  60.435324   63.445631
GaiaSource_229178-229302.csv.fapec  509304   350.004228  359.999985  61.946900   64.941153
GaiaSource_229303-229390.csv.fapec  499059   0.000034    359.999972  19.471820   66.434854
GaiaSource_229391-229430.csv.fapec  511375   291.094833  293.903108  20.105892   21.540710
GaiaSource_229431-229489.csv.fapec  512842   291.797808  295.310179  20.743255   22.668424
GaiaSource_229490-229523.csv.fapec  519971   290.393535  294.608220  20.743300   23.317363
GaiaSource_229524-229555.csv.fapec  512372   289.689207  292.498638  21.382861   22.668998
GaiaSource_229556-229589.csv.fapec  512056   290.391762  293.904735  22.026009   23.478771
GaiaSource_229590-229614.csv.fapec  524583   291.095521  293.729110  22.671779   23.968587
GaiaSource_229615-229654.csv.fapec  518780   291.622861  296.715359  22.028184   24.623882
GaiaSource_229655-229698.csv.fapec  528372   293.907744  297.069300  22.673218   24.621368
GaiaSource_229699-229743.csv.fapec  516659   295.313556  298.122512  23.644509   25.281952
GaiaSource_229744-229773.csv.fapec  518716   293.204132  297.418963  23.319075   25.943284
GaiaSource_229774-229797.csv.fapec  510430   292.853307  295.311091  23.970423   25.279439
GaiaSource_229798-229821.csv.fapec  512559   292.501217  294.608378  24.297360   25.778146
GaiaSource_229822-229856.csv.fapec  511331   293.556326  296.716533  24.626332   26.609115
GaiaSource_229857-229881.csv.fapec  509831   293.907846  296.013749  25.449608   26.941903
GaiaSource_229882-229915.csv.fapec  508790   288.986109  295.661733  22.025296   27.278338
GaiaSource_229916-229957.csv.fapec  525366   288.284356  291.795799  22.671374   24.623517
GaiaSource_229958-229983.csv.fapec  524372   290.391363  292.499144  23.644255   25.281832
GaiaSource_229984-230015.csv.fapec  514076   289.690815  291.796568  23.970940   25.943884
GaiaSource_230016-230070.csv.fapec  510721   286.877442  289.684547  23.320103   25.447130
GaiaSource_230071-230114.csv.fapec  509050   287.580915  291.092184  24.625843   26.606252
GaiaSource_230115-230153.csv.fapec  511323   288.282070  293.200158  24.625607   27.277645
GaiaSource_230154-230176.csv.fapec  510385   291.622932  293.904125  25.119629   26.607742
GaiaSource_230177-230205.csv.fapec  519119   291.095312  293.201619  25.448426   27.109872
GaiaSource_230206-230226.csv.fapec  505900   292.150875  294.960014  25.945347   27.279130
GaiaSource_230227-230249.csv.fapec  509571   292.675952  295.309689  26.610807   27.952021
GaiaSource_230250-230271.csv.fapec  514612   292.502453  294.607977  27.114127   28.629056
GaiaSource_230272-230308.csv.fapec  505730   290.040515  292.496600  25.946429   27.952597
GaiaSource_230309-230346.csv.fapec  512316   289.690240  293.200070  26.946873   28.627787
GaiaSource_230347-230376.csv.fapec  512365   291.270398  293.904524  27.953630   29.310661
GaiaSource_230377-230425.csv.fapec  512396   291.099716  299.526521  24.627395   29.998908
GaiaSource_230426-230485.csv.fapec  522694   296.719756  300.936771  25.285569   27.446366
GaiaSource_230486-230535.csv.fapec  516759   296.367938  300.758615  25.946211   28.629535
GaiaSource_230536-230572.csv.fapec  521925   295.315473  298.121614  26.277986   27.952201
GaiaSource_230573-230597.csv.fapec  518720   295.664737  298.826362  27.280276   28.629774
GaiaSource_230598-230627.csv.fapec  520416   297.071137  299.529270  27.617770   29.311022
GaiaSource_230628-230652.csv.fapec  515999   296.719544  298.825110  28.292553   29.655017
GaiaSource_230653-230713.csv.fapec  518663   297.775405  302.338063  27.281969   29.997368
GaiaSource_230714-230773.csv.fapec  517929   300.237315  303.747636  28.632008   30.863579
GaiaSource_230774-230814.csv.fapec  522192   298.828457  302.867109  28.631707   31.384805
GaiaSource_230815-230841.csv.fapec  524328   298.126674  300.407182  29.315545   31.037731
GaiaSource_230842-230886.csv.fapec  511019   298.828853  302.336257  30.002169   32.088961
GaiaSource_230887-230918.csv.fapec  513393   294.961854  301.638379  27.280861   32.794623
GaiaSource_230919-230937.csv.fapec  524233   294.610206  296.718039  27.616542   28.970442
GaiaSource_230938-230956.csv.fapec  502581   293.908259  296.366264  27.954096   29.312365
GaiaSource_230957-230977.csv.fapec  513718   294.259481  297.068527  28.631878   29.998951
GaiaSource_230978-231001.csv.fapec  524938   296.017670  298.122838  28.802242   30.344117
GaiaSource_231002-231022.csv.fapec  514506   295.313719  297.771255  29.314834   30.689798
GaiaSource_231023-231046.csv.fapec  523978   293.556781  297.419909  28.632113   31.386186
GaiaSource_231047-231071.csv.fapec  520190   293.204114  295.311560  28.972933   30.689556
GaiaSource_231072-231104.csv.fapec  517982   292.502289  295.487695  29.313486   31.386211
GaiaSource_231105-231128.csv.fapec  521250   294.611712  296.716363  30.173316   31.736692
GaiaSource_231129-231156.csv.fapec  505689   293.906982  296.366367  30.694025   32.089209
GaiaSource_231157-231184.csv.fapec  517819   294.611226  299.001704  30.000637   32.792525
GaiaSource_231185-231210.csv.fapec  512753   296.720156  299.529568  30.693154   32.085772
GaiaSource_231211-231239.csv.fapec  520298   296.896744  300.233599  31.388688   32.794950
GaiaSource_231240-231271.csv.fapec  521109   298.478516  300.936994  31.740953   33.508207
GaiaSource_231272-231299.csv.fapec  512341   296.367707  300.232520  31.388832   34.226448
GaiaSource_231300-231327.csv.fapec  518344   296.016603  298.123636  31.739538   33.507279
GaiaSource_231328-231356.csv.fapec  512572   295.315454  297.420431  32.090520   33.868026
GaiaSource_231357-231389.csv.fapec  515440   296.368704  299.527854  32.798662   34.770716
GaiaSource_231390-231421.csv.fapec  509923   296.719908  299.001643  33.513203   35.500339
GaiaSource_231422-231490.csv.fapec  510861   285.470226  298.299723  24.626047   35.683814
GaiaSource_231491-231557.csv.fapec  511224   285.119181  289.686666  25.947204   28.629925
GaiaSource_231558-231656.csv.fapec  511059   284.064763  288.278638  26.280156   29.311206
GaiaSource_231657-231723.csv.fapec  508263   285.471082  291.093405  27.282326   29.998170
GaiaSource_231724-231777.csv.fapec  511320   288.634052  292.498630  28.632231   30.690026
GaiaSource_231778-231849.csv.fapec  511898   287.053484  291.793240  28.631920   31.385538
GaiaSource_231850-231941.csv.fapec  513864   283.715019  291.091930  27.284165   32.793541
GaiaSource_231942-232081.csv.fapec  513672   281.959617  286.874478  27.617809   31.384835
GaiaSource_232082-232239.csv.fapec  512463   281.251836  288.277303  29.321250   32.791451
GaiaSource_232240-232374.csv.fapec  512376   284.065759  289.684783  31.390392   34.222875
GaiaSource_232375-232469.csv.fapec  507051   284.773219  293.904236  30.001635   35.678557
GaiaSource_232470-232518.csv.fapec  504685   291.096721  294.606360  30.693221   32.795728
GaiaSource_232519-232563.csv.fapec  514510   292.501780  295.309170  31.741219   33.508947
GaiaSource_232564-232637.csv.fapec  516012   289.687675  294.607752  31.390333   34.225409
GaiaSource_232638-232706.csv.fapec  511121   290.748990  295.662763  32.798514   35.684024
GaiaSource_232707-232744.csv.fapec  515335   294.085134  296.718488  33.153316   34.952556
GaiaSource_232745-232785.csv.fapec  508386   293.907993  297.771030  34.049427   35.683655
GaiaSource_232786-232828.csv.fapec  514268   295.314318  298.120808  34.955005   36.792798
GaiaSource_232829-232893.csv.fapec  516335   292.501855  297.067213  34.230973   37.167019
GaiaSource_232894-232960.csv.fapec  514723   289.513646  296.714576  32.798484   38.679561
GaiaSource_232961-233067.csv.fapec  514848   288.284383  292.495128  32.977491   36.421892
GaiaSource_233068-233208.csv.fapec  514614   286.876069  291.790397  34.233260   38.298359
